Id,SalePrice
2735,138039.08631245134
2736,134601.78904538043
2737,119956.98806520514
2738,121422.46369470368
2739,149548.89944683583
2740,135475.89493581615
2741,151521.69695932366
2742,157033.68643916232
2743,165330.28126104994
2744,164647.68821198933
2745,144842.18947932968
2746,139814.6247680383
2747,145808.0897612373
2748,106458.20203811352
2749,131352.6619857281
2750,113063.3809950026
2751,131394.29691911564
2752,174102.53273186277
2753,164235.22845096284
2754,251911.73078569825
2755,138167.3609976844
2756,92132.14031011733
2757,49774.55989056805
2758,85038.4341769118
2759,165097.452074359
2760,137193.46304309636
2761,143728.0495022137
2762,136522.34223250463
2763,181737.34829267903
2764,124492.01945871726
2765,275766.2823803816
2766,139919.5168400446
2767,75527.75154379047
2768,126377.12229686542
2769,152462.7979324852
2770,131730.52780183405
2771,88998.38147746188
2772,95302.87955872744
2773,176349.0503636545
2774,156104.32390579773
2775,132921.22105197943
2776,143795.23058343393
2777,167785.65789398528
2778,117295.54079829867
2779,130480.43964020498
2780,92606.02125220004
2781,103248.55011764588
2782,94789.2275758943
2783,99324.0797459739
2784,134588.41760156318
2785,139437.24054385064
2786,60292.28916204808
2787,130344.1536275725
2788,73805.70795550098
2789,165709.81982554813
2790,79207.25357281076
2791,94184.5766223697
2792,74239.2644014747
2793,163360.47397281305
2794,87358.80326505484
2795,123493.7726720823
2796,104444.27536136474
2797,274006.61355819774
2798,120009.34717622813
2799,123065.65723704404
2800,63007.07328858436
2801,107406.43086252038
2802,131246.73472230646
2803,201622.32125137432
2804,115085.23548647475
2805,101733.30141302498
2806,69592.25778646501
2807,238587.85074930466
2808,159464.05642467816
2809,120778.45769974595
2810,122631.34947716072
2811,168824.1292180931
2812,178939.55360907334
2813,150213.42280661472
2814,155796.00590096787
2815,110363.81662365656
2816,231395.0254414483
2817,161850.62201723075
2818,131350.9338014293
2819,168180.53778072307
2820,139697.72340184698
2821,108406.98137157694
2822,154265.1614462819
2823,337740.9839659189
2824,179032.87612252892
2825,139413.14480743033
2826,137294.17424738852
2827,139121.84732328582
2828,241067.0754408259
2829,194228.3818247094
2830,231993.88995377836
2831,184071.66476133905
2832,252164.6849337315
2833,317703.612740019
2834,236996.62031899733
2835,227269.24408221696
2836,197616.25415231337
2837,155138.7464649366
2838,151084.9738526435
2839,172522.47868313064
2840,212097.55020549477
2841,200247.1423807199
2842,225020.22576657156
2843,155155.6331219311
2844,170053.6197264508
2845,125427.91080481888
2846,205755.46287355432
2847,224933.77854926835
2848,214532.40257682154
2849,198608.3183781079
2850,264450.4120361302
2851,215107.40442136445
2852,227401.1326713263
2853,227297.64996688304
2854,132917.02225450205
2855,206485.78297919538
2856,201196.68890865133
2857,190669.60861385948
2858,213046.30599078562
2859,79519.02588919915
2860,150398.66896673565
2861,137586.81033461713
2862,190985.9847353149
2863,151084.32511706662
2864,252257.3649216851
2865,141230.78697411623
2866,136429.2305490022
2867,95825.88007040348
2868,94525.66199372914
2869,98994.17960207484
2870,98595.32409188453
2871,64326.34772448658
2872,30069.79986929283
2873,83219.71228395135
2874,159942.57215187952
2875,128466.70630191074
2876,166751.28338624208
2877,157410.7595911893
2878,170510.8070729897
2879,144305.27610318753
2880,110050.55089258372
2881,132930.29243698026
2882,207444.00193911392
2883,197824.781614428
2884,182637.4755696498
2885,179314.77966429867
2886,247335.1882242578
2887,107968.25870740764
2888,137274.1869646079
2889,35214.628204496585
2890,81997.60229614592
2891,153826.11828495274
2892,7359.389937428306
2893,67794.58683245312
2894,22940.285958767334
2895,349601.9582050709
2896,291204.0368432894
2897,224597.55920242186
2898,124550.63817033567
2899,206884.6678312706
2900,159682.50810804171
2901,251703.58734538718
2902,165579.1909848113
2903,306869.7983657913
2904,350522.12652557436
2905,47254.2067027116
2906,183675.17497183476
2907,109187.53610398961
2908,113170.95022457944
2909,119744.62046133049
2910,66051.35666472981
2911,71940.16692817531
2912,151856.48501507356
2913,80444.83538500474
2914,57853.37514092353
2915,76447.0815792086
2916,85485.75438360238
2917,180910.70311962347
2918,111061.5482664406
2919,221786.39135302
